PERSON_ID,PLAYER_FIRST_NAME,PLAYER_LAST_NAME,birthCountry,height,weight,POSITION,from_year,to_year,isG,isF,isC,season
1627827,Dorian,Finney-Smith,USA,6-7,220,Forward,2016.0,2023.0,0,1,0,2021-22
1627827,Dorian,Finney-Smith,USA,6-7,220,Forward,2016.0,2023.0,0,1,0,2022-23
1630201,Malachi,Flynn,USA,6-1,175,Guard,2020.0,2023.0,1,0,0,2021-22
1630201,Malachi,Flynn,USA,6-1,175,Guard,2020.0,2023.0,1,0,0,2022-23
1631323,Simone,Fontecchio,Italy,6-7,209,Forward,2022.0,2023.0,0,1,0,2021-22
1631323,Simone,Fontecchio,Italy,6-7,209,Forward,2022.0,2023.0,0,1,0,2022-23
1627854,Bryn,Forbes,USA,6-2,205,Guard,2016.0,2022.0,1,0,0,2021-22
1627854,Bryn,Forbes,USA,6-2,205,Guard,2016.0,2022.0,1,0,0,2022-23
1630758,Aleem,Ford,USA,6-8,220,Forward,2021.0,2021.0,0,1,0,2021-22
1630235,Trent,Forrest,USA,6-4,210,Guard,2020.0,2023.0,1,0,0,2021-22
1630235,Trent,Forrest,USA,6-4,210,Guard,2020.0,2023.0,1,0,0,2022-23
1630701,Michael,Foster Jr.,USA,6-8,250,Forward,2022.0,2022.0,0,1,0,2021-22
1630701,Michael,Foster Jr.,USA,6-8,250,Forward,2022.0,2022.0,0,1,0,2022-23
203095,Evan,Fournier,France,6-6,205,Guard-Forward,2012.0,2023.0,1,1,0,2021-22
203095,Evan,Fournier,France,6-6,205,Guard-Forward,2012.0,2023.0,1,1,0,2022-23
1628368,De'Aaron,Fox,USA,6-3,185,Guard,2017.0,2023.0,1,0,0,2021-22
1628368,De'Aaron,Fox,USA,6-3,185,Guard,2017.0,2023.0,1,0,0,2022-23
202683,Enes,Freedom,Turkey,6-10,250,Center,2011.0,2021.0,0,0,1,2021-22
1628365,Markelle,Fultz,USA,6-4,209,Guard,2017.0,2023.0,1,0,0,2021-22
1628365,Markelle,Fultz,USA,6-4,209,Guard,2017.0,2023.0,1,0,0,2022-23
1629117,Wenyen,Gabriel,South Sudan,6-9,205,Forward,2018.0,2023.0,0,1,0,2021-22
1629117,Wenyen,Gabriel,South Sudan,6-9,205,Forward,2018.0,2023.0,0,1,0,2022-23
1629655,Daniel,Gafford,USA,6-10,234,Forward-Center,2019.0,2023.0,0,1,1,2021-22
1629655,Daniel,Gafford,USA,6-10,234,Forward-Center,2019.0,2023.0,0,1,1,2022-23
201568,Danilo,Gallinari,Italy,6-10,236,Forward,2008.0,2023.0,0,1,0,2021-22
201568,Danilo,Gallinari,Italy,6-10,236,Forward,2008.0,2023.0,0,1,0,2022-23
204038,Langston,Galloway,USA,6-1,200,Guard,2014.0,2021.0,1,0,0,2021-22
1630568,Luka,Garza,USA,6-10,243,Center,2021.0,2023.0,0,0,1,2021-22
1630568,Luka,Garza,USA,6-10,243,Center,2021.0,2023.0,0,0,1,2022-23
200752,Rudy,Gay,USA,6-8,250,Forward-Guard,2006.0,2023.0,1,1,0,2021-22
200752,Rudy,Gay,USA,6-8,250,Forward-Guard,2006.0,2023.0,1,1,0,2022-23
202331,Paul,George,USA,6-8,220,Forward,2010.0,2023.0,0,1,0,2021-22
202331,Paul,George,USA,6-8,220,Forward,2010.0,2023.0,0,1,0,2022-23
201959,Taj,Gibson,USA,6-9,232,Forward,2009.0,2023.0,0,1,0,2021-22
201959,Taj,Gibson,USA,6-9,232,Forward,2009.0,2023.0,0,1,0,2022-23
1630581,Josh,Giddey,Australia,6-8,216,Guard,2021.0,2023.0,1,0,0,2021-22
1630581,Josh,Giddey,Australia,6-8,216,Guard,2021.0,2023.0,1,0,0,2022-23
1630264,Anthony,Gill,USA,6-8,230,Forward,2020.0,2023.0,0,1,0,2021-22
1630264,Anthony,Gill,USA,6-8,230,Forward,2020.0,2023.0,0,1,0,2022-23
1631221,Collin,Gillespie,USA,6-1,195,Guard,2022.0,2023.0,1,0,0,2021-22
1631221,Collin,Gillespie,USA,6-1,195,Guard,2022.0,2023.0,1,0,0,2022-23
1630273,Freddie,Gillespie,USA,6-9,245,Center,2020.0,2021.0,0,0,1,2021-22
203497,Rudy,Gobert,France,7-1,258,Center,2013.0,2023.0,0,0,1,2021-22
203497,Rudy,Gobert,France,7-1,258,Center,2013.0,2023.0,0,0,1,2022-23
1629164,Brandon,Goodwin,USA,6-0,180,Guard,2018.0,2021.0,1,0,0,2021-22
1630692,Jordan,Goodwin,USA,6-3,200,Guard,2021.0,2023.0,1,0,0,2021-22
1630692,Jordan,Goodwin,USA,6-3,200,Guard,2021.0,2023.0,1,0,0,2022-23
201569,Eric,Gordon,USA,6-3,215,Guard,2008.0,2022.0,1,0,0,2021-22
201569,Eric,Gordon,USA,6-3,215,Guard,2008.0,2022.0,1,0,0,2022-23
1629755,Hassani,Gravett,USA,6-2,187,Guard,2021.0,2021.0,1,0,0,2021-22
203110,Draymond,Green,USA,6-6,230,Forward,2012.0,2023.0,0,1,0,2021-22
203110,Draymond,Green,USA,6-6,230,Forward,2012.0,2023.0,0,1,0,2022-23
203210,JaMychal,Green,USA,6-9,227,Forward-Center,2014.0,2023.0,0,1,1,2021-22
203210,JaMychal,Green,USA,6-9,227,Forward-Center,2014.0,2023.0,0,1,1,2022-23
1630224,Jalen,Green,USA,6-4,186,Guard,2021.0,2023.0,1,0,0,2021-22
1630224,Jalen,Green,USA,6-4,186,Guard,2021.0,2023.0,1,0,0,2022-23
1629750,Javonte,Green,USA,6-5,205,Guard,2019.0,2023.0,1,0,0,2021-22
1629750,Javonte,Green,USA,6-5,205,Guard,2019.0,2023.0,1,0,0,2022-23
201145,Jeff,Green,USA,6-8,235,Forward,2007.0,2023.0,0,1,0,2021-22
201145,Jeff,Green,USA,6-8,235,Forward,2007.0,2023.0,0,1,0,2022-23
1630182,Josh,Green,Australia,6-7,200,Guard,2020.0,2023.0,1,0,0,2021-22
1630182,Josh,Green,Australia,6-7,200,Guard,2020.0,2023.0,1,0,0,2022-23
1631100,AJ,Griffin,USA,6-6,220,Forward,2022.0,2023.0,0,1,0,2021-22
1631100,AJ,Griffin,USA,6-6,220,Forward,2022.0,2023.0,0,1,0,2022-23
1629656,Quentin,Grimes,USA,6-5,210,Guard,2021.0,2023.0,1,0,0,2021-22
1629656,Quentin,Grimes,USA,6-5,210,Guard,2021.0,2023.0,1,0,0,2022-23
1629060,Rui,Hachimura,Japan,6-8,230,Forward,2019.0,2023.0,0,1,0,2021-22
1629060,Rui,Hachimura,Japan,6-8,230,Forward,2019.0,2023.0,0,1,0,2022-23
1630169,Tyrese,Haliburton,USA,6-5,185,Guard,2020.0,2023.0,1,0,0,2021-22
1630169,Tyrese,Haliburton,USA,6-5,185,Guard,2020.0,2023.0,1,0,0,2022-23
1631160,Jordan,Hall,USA,6-7,215,Guard,2022.0,2022.0,1,0,0,2021-22
1631160,Jordan,Hall,USA,6-7,215,Guard,2022.0,2022.0,1,0,0,2022-23
1629788,Tyler,Hall,USA,6-5,209,Guard,2021.0,2021.0,1,0,0,2021-22
1630181,R.J.,Hampton,USA,6-4,175,Guard,2020.0,2022.0,1,0,0,2021-22
1630181,R.J.,Hampton,USA,6-4,175,Guard,2020.0,2022.0,1,0,0,2022-23
203501,Tim,Hardaway Jr.,USA,6-5,205,Guard-Forward,2013.0,2023.0,1,1,0,2021-22
203501,Tim,Hardaway Jr.,USA,6-5,205,Guard-Forward,2013.0,2023.0,1,1,0,2022-23
201935,James,Harden,USA,6-5,220,Guard,2009.0,2023.0,1,0,0,2021-22
201935,James,Harden,USA,6-5,220,Guard,2009.0,2023.0,1,0,0,2022-23
1630702,Jaden,Hardy,USA,6-3,198,Guard,2021.0,2023.0,1,0,0,2021-22
1630702,Jaden,Hardy,USA,6-3,198,Guard,2021.0,2023.0,1,0,0,2022-23
1629607,Jared,Harper,USA,5-10,175,Guard,2019.0,2021.0,1,0,0,2021-22
1631199,Ron,Harper Jr.,USA,6-5,245,Forward,2022.0,2023.0,0,1,0,2021-22
1631199,Ron,Harper Jr.,USA,6-5,245,Forward,2022.0,2023.0,0,1,0,2022-23
203914,Gary,Harris,USA,6-4,210,Guard,2014.0,2023.0,1,0,0,2021-22
203914,Gary,Harris,USA,6-4,210,Guard,2014.0,2023.0,1,0,0,2022-23
203925,Joe,Harris,USA,6-6,220,Guard-Forward,2014.0,2023.0,1,1,0,2021-22
203925,Joe,Harris,USA,6-6,220,Guard-Forward,2014.0,2023.0,1,1,0,2022-23
1630284,Kevon,Harris,USA,6-6,216,Guard,2022.0,2023.0,1,0,0,2021-22
1630284,Kevon,Harris,USA,6-6,216,Guard,2022.0,2023.0,1,0,0,2022-23
1628404,Josh,Hart,USA,6-4,215,Guard,2017.0,2023.0,1,0,0,2021-22
1628404,Josh,Hart,USA,6-4,215,Guard,2017.0,2023.0,1,0,0,2022-23
1628392,Isaiah,Hartenstein,Germany,7-0,250,Center-Forward,2018.0,2023.0,0,1,1,2021-22
1628392,Isaiah,Hartenstein,Germany,7-0,250,Center-Forward,2018.0,2023.0,0,1,1,2022-23
2617,Udonis,Haslem,USA,6-7,235,Forward,2003.0,2023.0,0,1,0,2021-22
2617,Udonis,Haslem,USA,6-7,235,Forward,2003.0,2023.0,0,1,0,2022-23
1630573,Sam,Hauser,USA,6-7,217,Forward,2021.0,2023.0,0,1,0,2021-22
1630573,Sam,Hauser,USA,6-7,217,Forward,2021.0,2023.0,0,1,0,2022-23
1630165,Killian,Hayes,France,6-5,195,Guard,2020.0,2023.0,1,0,0,2021-22
1630165,Killian,Hayes,France,6-5,195,Guard,2020.0,2023.0,1,0,0,2022-23
1630565,Aaron,Henry,USA,6-5,210,Forward,2021.0,2021.0,0,1,0,2021-22
1629312,Haywood,Highsmith,USA,6-5,220,Forward,2018.0,2023.0,0,1,0,2021-22
1629312,Haywood,Highsmith,USA,6-5,220,Forward,2018.0,2023.0,0,1,0,2022-23
201588,George,Hill,USA,6-4,188,Guard,2008.0,2023.0,1,0,0,2021-22
201588,George,Hill,USA,6-4,188,Guard,2008.0,2023.0,1,0,0,2022-23
1630792,Malcolm,Hill,USA,6-6,220,Forward,2021.0,2022.0,0,1,0,2021-22
1630792,Malcolm,Hill,USA,6-6,220,Forward,2021.0,2022.0,0,1,0,2022-23
203524,Solomon,Hill,USA,6-6,226,Forward,2013.0,2021.0,0,1,0,2021-22
1630207,Nate,Hinton,USA,6-5,210,Guard-Forward,2020.0,2021.0,1,1,0,2021-22
1629658,Jaylen,Hoard,France,6-8,216,Forward,2019.0,2021.0,0,1,0,2021-22
203200,Justin,Holiday,USA,6-6,180,Forward-Guard,2012.0,2023.0,1,1,0,2021-22
203200,Justin,Holiday,USA,6-6,180,Forward-Guard,2012.0,2023.0,1,1,0,2022-23
1626158,Richaun,Holmes,USA,6-8,235,Forward,2015.0,2023.0,0,1,0,2021-22
1626158,Richaun,Holmes,USA,6-8,235,Forward,2015.0,2023.0,0,1,0,2022-23
1631096,Chet,Holmgren,USA,7-1,195,Center-Forward,2022.0,2023.0,0,1,1,2021-22
1631096,Chet,Holmgren,USA,7-1,195,Center-Forward,2022.0,2023.0,0,1,1,2022-23
203918,Rodney,Hood,USA,6-8,208,Guard-Forward,2014.0,2021.0,1,1,0,2021-22
203816,Scotty,Hopson,USA,6-7,204,Guard-Forward,2013.0,2021.0,1,1,0,2021-22
1627863,Danuel,House Jr.,USA,6-6,220,Forward-Guard,2016.0,2023.0,1,1,0,2021-22
1627863,Danuel,House Jr.,USA,6-6,220,Forward-Guard,2016.0,2023.0,1,1,0,2022-23
2730,Dwight,Howard,USA,6-10,265,Center-Forward,2004.0,2021.0,0,1,1,2021-22
1630210,Markus,Howard,USA,5-10,175,Guard,2020.0,2021.0,1,0,0,2021-22
1631309,Trevor,Hudgins,USA,6-0,180,Guard,2022.0,2023.0,1,0,0,2021-22
1631309,Trevor,Hudgins,USA,6-0,180,Guard,2022.0,2023.0,1,0,0,2022-23
1630624,Feron,Hunt,USA,6-8,195,Forward,2021.0,2021.0,0,1,0,2021-22
1629631,De'Andre,Hunter,USA,6-8,221,Forward-Guard,2019.0,2023.0,1,1,0,2021-22
1629631,De'Andre,Hunter,USA,6-8,221,Forward-Guard,2019.0,2023.0,1,1,0,2022-23
1630538,Bones,Hyland,USA,6-2,169,Guard,2021.0,2023.0,1,0,0,2021-22
1630538,Bones,Hyland,USA,6-2,169,Guard,2021.0,2023.0,1,0,0,2022-23
2738,Andre,Iguodala,USA,6-6,215,Guard-Forward,2004.0,2023.0,1,1,0,2021-22
2738,Andre,Iguodala,USA,6-6,215,Guard-Forward,2004.0,2023.0,1,1,0,2022-23
202681,Kyrie,Irving,Australia,6-2,195,Guard,2011.0,2023.0,1,0,0,2021-22
202681,Kyrie,Irving,Australia,6-2,195,Guard,2011.0,2023.0,1,0,0,2022-23
1628371,Jonathan,Isaac,USA,6-10,230,Forward,2017.0,2023.0,0,1,0,2021-22
1628371,Jonathan,Isaac,USA,6-10,230,Forward,2017.0,2023.0,0,1,0,2022-23
1631093,Jaden,Ivey,USA,6-4,195,Guard,2022.0,2023.0,1,0,0,2021-22
1631093,Jaden,Ivey,USA,6-4,195,Guard,2022.0,2023.0,1,0,0,2022-23
1628367,Josh,Jackson,USA,6-8,207,Guard-Forward,2017.0,2021.0,1,1,0,2021-22
1631245,Quenton,Jackson,USA,6-5,173,Guard,2022.0,2023.0,1,0,0,2021-22
1631245,Quenton,Jackson,USA,6-5,173,Guard,2022.0,2023.0,1,0,0,2022-23
1628991,Jaren,Jackson Jr.,USA,6-10,242,Forward-Center,2018.0,2023.0,0,1,1,2021-22
1628991,Jaren,Jackson Jr.,USA,6-10,242,Forward-Center,2018.0,2023.0,0,1,1,2022-23
1629660,Ty,Jerome,USA,6-5,195,Guard-Forward,2019.0,2023.0,1,1,0,2021-22
1629660,Ty,Jerome,USA,6-5,195,Guard-Forward,2019.0,2023.0,1,1,0,2022-23
1628993,Alize,Johnson,USA,6-8,212,Forward,2018.0,2022.0,0,1,0,2021-22
1628993,Alize,Johnson,USA,6-8,212,Forward,2018.0,2022.0,0,1,0,2022-23
1629168,BJ,Johnson,USA,6-6,200,Forward,2018.0,2021.0,0,1,0,2021-22
1629661,Cameron,Johnson,USA,6-8,210,Forward,2019.0,2023.0,0,1,0,2021-22
1629661,Cameron,Johnson,USA,6-8,210,Forward,2019.0,2023.0,0,1,0,2022-23
2207,Joe,Johnson,USA,6-7,240,Guard-Forward,2001.0,2021.0,1,1,0,2021-22
1629640,Keldon,Johnson,USA,6-5,220,Forward-Guard,2019.0,2023.0,1,1,0,2021-22
1629640,Keldon,Johnson,USA,6-5,220,Forward-Guard,2019.0,2023.0,1,1,0,2022-23
1630553,Keon,Johnson,USA,6-3,185,Guard,2021.0,2023.0,1,0,0,2021-22
1630553,Keon,Johnson,USA,6-3,185,Guard,2021.0,2023.0,1,0,0,2022-23
1626169,Stanley,Johnson,USA,6-6,242,Forward-Guard,2015.0,2022.0,1,1,0,2021-22
1626169,Stanley,Johnson,USA,6-6,242,Forward-Guard,2015.0,2022.0,1,1,0,2022-23
204020,Tyler,Johnson,USA,6-3,186,Guard,2014.0,2021.0,1,0,0,2021-22
203999,Nikola,Jokic,Serbia,6-11,284,Center,2015.0,2023.0,0,0,1,2021-22
203999,Nikola,Jokic,Serbia,6-11,284,Center,2015.0,2023.0,0,0,1,2022-23
1627745,Damian,Jones,USA,6-11,245,Center,2016.0,2023.0,0,0,1,2021-22
1627745,Damian,Jones,USA,6-11,245,Center,2016.0,2023.0,0,0,1,2022-23
1630529,Herbert,Jones,USA,6-7,206,Forward,2021.0,2023.0,0,1,0,2021-22
1630529,Herbert,Jones,USA,6-7,206,Forward,2021.0,2023.0,0,1,0,2022-23
1629203,Jemerrio,Jones,USA,6-5,175,Forward,2018.0,2021.0,0,1,0,2021-22
1630222,Mason,Jones,USA,6-4,200,Guard,2020.0,2021.0,1,0,0,2021-22
1627884,Derrick,Jones Jr.,USA,6-6,210,Forward,2016.0,2023.0,0,1,0,2021-22
1627884,Derrick,Jones Jr.,USA,6-6,210,Forward,2016.0,2023.0,0,1,0,2022-23
202709,Cory,Joseph,Canada,6-3,200,Guard,2011.0,2023.0,1,0,0,2021-22
202709,Cory,Joseph,Canada,6-3,200,Guard,2011.0,2023.0,1,0,0,2022-23
1630548,Johnny,Juzang,USA,6-6,209,Guard,2022.0,2023.0,1,0,0,2021-22
1630548,Johnny,Juzang,USA,6-6,209,Guard,2022.0,2023.0,1,0,0,2022-23
1629662,Mfiondu,Kabengele,Canada,6-10,250,Center,2019.0,2023.0,0,0,1,2021-22
1629662,Mfiondu,Kabengele,Canada,6-10,250,Center,2019.0,2023.0,0,0,1,2022-23
1630686,Georgios,Kalaitzakis,Greece,6-7,192,Forward,2021.0,2021.0,0,1,0,2021-22
1626163,Frank,Kaminsky,USA,7-0,240,Forward-Center,2015.0,2023.0,0,1,1,2021-22
1626163,Frank,Kaminsky,USA,7-0,240,Forward-Center,2015.0,2023.0,0,1,1,2022-23
1631211,Trevor,Keels,USA,6-4,221,Guard,2022.0,2023.0,1,0,0,2021-22
1631211,Trevor,Keels,USA,6-4,221,Guard,2022.0,2023.0,1,0,0,2022-23
1628379,Luke,Kennard,USA,6-5,206,Guard,2017.0,2023.0,1,0,0,2021-22
1628379,Luke,Kennard,USA,6-5,206,Guard,2017.0,2023.0,1,0,0,2022-23
1631117,Walker,Kessler,USA,7-0,245,Center,2022.0,2023.0,0,0,1,2021-22
1631117,Walker,Kessler,USA,7-0,245,Center,2022.0,2023.0,0,0,1,2022-23
1630296,Braxton,Key,USA,6-8,225,Forward,2021.0,2022.0,0,1,0,2021-22
1630296,Braxton,Key,USA,6-8,225,Forward,2021.0,2022.0,0,1,0,2022-23
1629663,Louis,King,USA,6-7,205,Forward,2019.0,2023.0,0,1,0,2021-22
1629663,Louis,King,USA,6-7,205,Forward,2019.0,2023.0,0,1,0,2022-23
1630557,Corey,Kispert,USA,6-6,224,Forward,2021.0,2023.0,0,1,0,2021-22
1630557,Corey,Kispert,USA,6-6,224,Forward,2021.0,2023.0,0,1,0,2022-23
202688,Brandon,Knight,USA,6-2,182,Guard,2011.0,2021.0,1,0,0,2021-22
1630233,Nathan,Knight,USA,6-8,253,Forward-Center,2020.0,2023.0,0,1,1,2021-22
1630233,Nathan,Knight,USA,6-8,253,Forward-Center,2020.0,2023.0,0,1,1,2022-23
1628995,Kevin,Knox II,USA,6-7,215,Forward,2018.0,2023.0,0,1,0,2021-22
1628995,Kevin,Knox II,USA,6-7,215,Forward,2018.0,2023.0,0,1,0,2022-23
1629723,John,Konchar,USA,6-5,210,Guard,2019.0,2023.0,1,0,0,2021-22
1629723,John,Konchar,USA,6-5,210,Guard,2019.0,2023.0,1,0,0,2022-23
1627788,Furkan,Korkmaz,Turkey,6-7,202,Guard-Forward,2017.0,2023.0,1,1,0,2021-22
1627788,Furkan,Korkmaz,Turkey,6-7,202,Guard-Forward,2017.0,2023.0,1,1,0,2022-23
1628436,Luke,Kornet,USA,7-2,250,Center-Forward,2017.0,2023.0,0,1,1,2021-22
1628436,Luke,Kornet,USA,7-2,250,Center-Forward,2017.0,2023.0,0,1,1,2022-23
1630249,Vit,Krejci,Czech Republic,6-8,195,Guard,2021.0,2023.0,1,0,0,2021-22
1630249,Vit,Krejci,Czech Republic,6-8,195,Guard,2021.0,2023.0,1,0,0,2022-23
1629083,Arnoldas,Kulboka,Lithuania,6-10,209,Forward,2021.0,2021.0,0,1,0,2021-22
1631222,Jake,LaRavia,USA,6-7,235,Forward,2022.0,2023.0,0,1,0,2021-22
1631222,Jake,LaRavia,USA,6-7,235,Forward,2022.0,2023.0,0,1,0,2022-23
1630237,Anthony,Lamb,USA,6-6,227,Forward,2020.0,2023.0,0,1,0,2021-22
1630237,Anthony,Lamb,USA,6-6,227,Forward,2020.0,2023.0,0,1,0,2022-23
203087,Jeremy,Lamb,USA,6-5,180,Guard-Forward,2012.0,2021.0,1,1,0,2021-22
1629111,Jock,Landale,Australia,6-11,255,Center,2021.0,2023.0,0,0,1,2021-22
1629111,Jock,Landale,Australia,6-11,255,Center,2021.0,2023.0,0,0,1,2022-23
1629641,Romeo,Langford,USA,6-5,216,Guard-Forward,2019.0,2023.0,1,1,0,2021-22
1629641,Romeo,Langford,USA,6-5,216,Guard-Forward,2019.0,2023.0,1,1,0,2022-23
1630639,A.J.,Lawson,Canada,6-6,179,Guard,2022.0,2023.0,1,0,0,2021-22
1630639,A.J.,Lawson,Canada,6-6,179,Guard,2022.0,2023.0,1,0,0,2022-23
1627814,Damion,Lee,USA,6-5,210,Guard-Forward,2017.0,2023.0,1,1,0,2021-22
1627814,Damion,Lee,USA,6-5,210,Guard-Forward,2017.0,2023.0,1,1,0,2022-23
203458,Alex,Len,Ukraine,7-2,250,Center,2013.0,2023.0,0,0,1,2021-22
203458,Alex,Len,Ukraine,7-2,250,Center,2013.0,2023.0,0,0,1,2022-23
203086,Meyers,Leonard,USA,7-0,260,Forward-Center,2012.0,2023.0,0,1,1,2021-22
203086,Meyers,Leonard,USA,7-0,260,Forward-Center,2012.0,2023.0,0,1,1,2022-23
1631171,Justin,Lewis,USA,6-7,245,Forward,2022.0,2023.0,0,1,0,2021-22
1631171,Justin,Lewis,USA,6-7,245,Forward,2022.0,2023.0,0,1,0,2022-23
1630575,Scottie,Lewis,USA,6-5,185,Guard,2021.0,2021.0,1,0,0,2021-22
1630184,Kira,Lewis Jr.,USA,6-1,170,Guard,2020.0,2023.0,1,0,0,2021-22
1630184,Kira,Lewis Jr.,USA,6-1,170,Guard,2020.0,2023.0,1,0,0,2022-23
1630604,E.J.,Liddell,USA,6-6,240,Forward,2022.0,2023.0,0,1,0,2021-22
1630604,E.J.,Liddell,USA,6-6,240,Forward,2022.0,2023.0,0,1,0,2022-23
203081,Damian,Lillard,USA,6-2,195,Guard,2012.0,2023.0,1,0,0,2021-22
203081,Damian,Lillard,USA,6-2,195,Guard,2012.0,2023.0,1,0,0,2022-23
1630587,Isaiah,Livers,USA,6-6,232,Forward,2021.0,2023.0,0,1,0,2021-22
1630587,Isaiah,Livers,USA,6-6,232,Forward,2021.0,2023.0,0,1,0,2022-23
1631254,Kenneth,Lofton Jr.,USA,6-6,275,Forward,2022.0,2023.0,0,1,0,2021-22
1631254,Kenneth,Lofton Jr.,USA,6-6,275,Forward,2022.0,2023.0,0,1,0,2022-23
201572,Brook,Lopez,USA,7-1,282,Center,2008.0,2023.0,0,0,1,2021-22
201572,Brook,Lopez,USA,7-1,282,Center,2008.0,2023.0,0,0,1,2022-23
201577,Robin,Lopez,USA,7-0,281,Center,2008.0,2023.0,0,0,1,2021-22
201577,Robin,Lopez,USA,7-0,281,Center,2008.0,2023.0,0,0,1,2022-23
1629712,Didi,Louzada,Brazil,6-5,188,Guard,2020.0,2021.0,1,0,0,2021-22
200768,Kyle,Lowry,USA,6-0,196,Guard,2006.0,2023.0,1,0,0,2021-22
200768,Kyle,Lowry,USA,6-0,196,Guard,2006.0,2023.0,1,0,0,2022-23
1630994,Gabriel,Lundberg,Denmark,6-4,203,Guard,2021.0,2021.0,1,0,0,2021-22
1627789,Timothe,Luwawu-Cabarrot,France,6-7,215,Guard-Forward,2016.0,2021.0,1,1,0,2021-22
1626168,Trey,Lyles,Canada,6-9,234,Forward,2015.0,2023.0,0,1,0,2021-22
1626168,Trey,Lyles,Canada,6-9,234,Forward,2015.0,2023.0,0,1,0,2022-23
1630177,Theo,Maledon,France,6-5,175,Guard,2020.0,2023.0,1,0,0,2021-22
1630177,Theo,Maledon,France,6-5,175,Guard,2020.0,2023.0,1,0,0,2022-23
1630572,Sandro,Mamukelashvili,Georgia,6-10,240,Forward-Center,2021.0,2023.0,0,1,1,2021-22
1630572,Sandro,Mamukelashvili,Georgia,6-10,240,Forward-Center,2021.0,2023.0,0,1,1,2022-23
1630544,Tre,Mann,USA,6-3,178,Guard,2021.0,2023.0,1,0,0,2021-22
1630544,Tre,Mann,USA,6-3,178,Guard,2021.0,2023.0,1,0,0,2022-23
