player_id,year,FGA,FGM,FGA_3pt,FGM_3pt,eFG,three_rate
1629628,2023,1072,470,197,74,0.47294776119402987,0.1837686567164179
1629629,2022,378,153,104,37,0.4537037037037037,0.2751322751322751
1629629,2023,285,128,61,26,0.49473684210526314,0.21403508771929824
1629630,2022,991,484,351,141,0.5595358224016145,0.35418768920282545
1629630,2023,1008,482,415,176,0.5654761904761905,0.4117063492063492
1629631,2022,503,221,142,58,0.4970178926441352,0.2823061630218688
1629631,2023,756,346,240,114,0.533068783068783,0.31746031746031744
1629632,2022,544,227,128,51,0.4641544117647059,0.23529411764705882
1629632,2023,529,235,108,41,0.4829867674858223,0.20415879017013233
1629633,2022,125,47,42,10,0.416,0.336
1629633,2023,38,16,7,4,0.47368421052631576,0.18421052631578946
1629634,2022,403,259,124,75,0.7357320099255583,0.3076923076923077
1629634,2023,293,193,69,48,0.7406143344709898,0.2354948805460751
1629635,2022,8,5,0,0,0.625,0.0
1629636,2022,1086,499,453,210,0.5561694290976059,0.4171270718232044
1629636,2023,962,439,462,199,0.5597713097713097,0.4802494802494803
1629637,2022,347,216,54,27,0.6613832853025937,0.15561959654178675
1629637,2023,143,80,25,16,0.6153846153846154,0.17482517482517482
1629638,2022,577,217,107,38,0.4090121317157712,0.1854419410745234
1629638,2023,255,115,72,38,0.5254901960784314,0.2823529411764706
1629639,2022,1061,476,417,190,0.5381715362865221,0.3930254476908577
1629639,2023,991,434,479,208,0.5428859737638748,0.48335015136226034
1629640,2022,853,396,185,85,0.5140679953106683,0.21688159437280188
1629640,2023,972,445,208,88,0.5030864197530864,0.2139917695473251
1629641,2022,176,80,34,16,0.5,0.19318181818181818
1629641,2023,228,110,64,42,0.5745614035087719,0.2807017543859649
1629642,2022,308,141,64,29,0.5048701298701299,0.2077922077922078
1629642,2023,287,126,77,35,0.5,0.2682926829268293
1629643,2022,500,188,74,23,0.399,0.148
1629643,2023,112,38,19,5,0.36160714285714285,0.16964285714285715
1629644,2022,59,26,5,4,0.4745762711864407,0.0847457627118644
1629644,2023,32,13,3,2,0.4375,0.09375
1629645,2022,678,285,276,106,0.49852507374631266,0.40707964601769914
1629645,2023,765,337,358,139,0.5313725490196078,0.46797385620915033
1629646,2022,44,28,9,7,0.7159090909090909,0.20454545454545456
1629646,2023,129,84,29,22,0.7364341085271318,0.2248062015503876
1629647,2022,595,242,61,28,0.43025210084033616,0.10252100840336134
1629647,2023,182,82,28,6,0.46703296703296704,0.15384615384615385
1629649,2022,184,80,26,16,0.4782608695652174,0.14130434782608695
1629650,2022,105,61,15,7,0.6142857142857143,0.14285714285714285
1629650,2023,94,59,16,7,0.6648936170212766,0.1702127659574468
1629651,2022,244,167,49,29,0.7438524590163934,0.20081967213114754
1629651,2023,518,367,74,49,0.7557915057915058,0.14285714285714285
1629652,2022,638,263,141,61,0.46003134796238243,0.22100313479623823
1629652,2023,847,332,166,66,0.4309327036599764,0.1959858323494687
1629653,2022,19,10,3,0,0.5263157894736842,0.15789473684210525
1629653,2023,7,0,2,0,0.0,0.2857142857142857
1629655,2022,397,277,51,29,0.7342569269521411,0.12846347607052896
1629655,2023,347,254,56,37,0.7853025936599424,0.16138328530259366
1629656,2022,229,92,39,11,0.425764192139738,0.1703056768558952
1629656,2023,536,247,65,28,0.4869402985074627,0.12126865671641791
1629657,2022,65,26,14,7,0.45384615384615384,0.2153846153846154
1629658,2022,90,44,23,14,0.5666666666666667,0.25555555555555554
1629659,2022,496,214,118,45,0.47681451612903225,0.23790322580645162
1629659,2023,578,241,129,39,0.45069204152249137,0.2231833910034602
1629660,2022,323,122,91,38,0.43653250773993807,0.28173374613003094
1629660,2023,225,113,81,41,0.5933333333333334,0.36
1629661,2022,589,273,76,32,0.4906621392190153,0.12903225806451613
1629661,2023,419,201,109,47,0.535799522673031,0.26014319809069214
1629662,2023,7,2,0,0,0.2857142857142857,0.0
1629663,2022,41,14,13,5,0.4024390243902439,0.3170731707317073
1629667,2022,231,106,25,12,0.48484848484848486,0.10822510822510822
1629667,2023,575,259,84,42,0.48695652173913045,0.14608695652173914
1629669,2022,371,180,126,64,0.5714285714285714,0.33962264150943394
1629669,2023,572,260,188,94,0.5367132867132867,0.32867132867132864
1629670,2022,430,174,130,46,0.45813953488372094,0.3023255813953488
1629670,2023,384,163,109,38,0.4739583333333333,0.2838541666666667
1629671,2022,8,2,1,0,0.25,0.125
1629672,2022,188,89,18,11,0.5026595744680851,0.09574468085106383
1629673,2022,915,414,304,128,0.5224043715846994,0.33224043715846996
1629673,2023,1113,472,382,135,0.48472596585804134,0.34321653189577717
1629674,2022,28,12,7,2,0.4642857142857143,0.25
1629674,2023,9,6,1,1,0.7222222222222222,0.1111111111111111
1629675,2022,434,212,56,27,0.5195852534562212,0.12903225806451613
1629675,2023,516,275,69,35,0.5668604651162791,0.13372093023255813
1629676,2022,314,161,49,23,0.5493630573248408,0.15605095541401273
1629676,2023,135,58,35,12,0.4740740740740741,0.25925925925925924
1629677,2023,57,26,5,2,0.47368421052631576,0.08771929824561403
1629678,2022,118,47,23,12,0.4491525423728814,0.19491525423728814
1629678,2023,117,52,22,12,0.49572649572649574,0.18803418803418803
1629680,2022,265,128,30,14,0.5094339622641509,0.11320754716981132
1629680,2023,232,99,29,12,0.4525862068965517,0.125
1629681,2022,119,40,16,7,0.36554621848739494,0.13445378151260504
1629682,2022,14,4,9,1,0.32142857142857145,0.6428571428571429
1629683,2022,16,10,6,2,0.6875,0.375
1629684,2022,389,181,50,21,0.4922879177377892,0.12853470437017994
1629684,2023,449,205,77,36,0.49665924276169265,0.1714922048997773
1629685,2022,94,37,11,6,0.425531914893617,0.11702127659574468
1629685,2023,3,2,0,0,0.6666666666666666,0.0
1629686,2022,10,1,1,0,0.1,0.1
1629712,2022,33,12,3,2,0.3939393939393939,0.09090909090909091
1629714,2023,14,8,1,0,0.5714285714285714,0.07142857142857142
1629717,2022,257,87,69,23,0.3832684824902724,0.26848249027237353
1629718,2022,30,7,5,1,0.25,0.16666666666666666
1629719,2022,29,20,9,7,0.8103448275862069,0.3103448275862069
1629723,2022,239,129,65,38,0.6192468619246861,0.2719665271966527
1629723,2023,268,112,44,25,0.46455223880597013,0.16417910447761194
1629726,2022,404,165,59,24,0.4381188118811881,0.14603960396039603
1629726,2023,180,65,30,13,0.3972222222222222,0.16666666666666666
1629730,2022,9,6,2,1,0.7222222222222222,0.2222222222222222
1629731,2022,203,93,18,14,0.49261083743842365,0.08866995073891626
1629731,2023,149,65,10,8,0.46308724832214765,0.06711409395973154
1629735,2022,15,8,0,0,0.5333333333333333,0.0
1629735,2023,1,1,0,0,1.0,0.0
1629744,2022,117,48,41,24,0.5128205128205128,0.3504273504273504
1629750,2022,271,145,49,26,0.5830258302583026,0.18081180811808117
1629750,2023,97,53,22,12,0.6082474226804123,0.2268041237113402
1629751,2022,6,2,2,0,0.3333333333333333,0.3333333333333333
1629752,2022,3,2,1,1,0.8333333333333334,0.3333333333333333
1629755,2022,18,9,7,3,0.5833333333333334,0.3888888888888889
1629760,2022,1,0,0,0,0.0,0.0
1629783,2022,4,1,2,1,0.375,0.5
1629833,2022,111,34,29,8,0.34234234234234234,0.26126126126126126
1629873,2022,3,0,1,0,0.0,0.3333333333333333
1629875,2022,51,25,23,15,0.6372549019607843,0.45098039215686275
1629875,2023,9,3,5,1,0.3888888888888889,0.5555555555555556
1629958,2022,1,1,0,0,1.0,0.0
1629962,2022,44,15,7,0,0.3409090909090909,0.1590909090909091
1630162,2022,1088,481,356,124,0.4990808823529412,0.3272058823529412
1630162,2023,1387,625,534,189,0.5187454938716655,0.3850036049026676
1630163,2022,1126,485,323,146,0.4955595026642984,0.28685612788632325
1630163,2023,632,261,236,95,0.48813291139240506,0.37341772151898733
1630164,2023,280,156,28,17,0.5875,0.1
1630165,2022,426,164,125,45,0.43779342723004694,0.2934272300469484
1630165,2023,691,264,338,129,0.47539797395079597,0.48914616497829233
1630166,2022,554,238,107,62,0.4855595667870036,0.1931407942238267
1630166,2023,488,216,119,51,0.4948770491803279,0.24385245901639344
1630167,2022,454,240,45,20,0.5506607929515418,0.09911894273127753
1630167,2023,362,157,38,17,0.457182320441989,0.10497237569060773
1630168,2022,201,142,38,23,0.763681592039801,0.1890547263681592
1630168,2023,436,276,88,53,0.6938073394495413,0.2018348623853211
1630169,2022,856,403,407,189,0.5811915887850467,0.47546728971962615
1630169,2023,710,351,323,140,0.5929577464788732,0.45492957746478874
1630170,2022,624,265,189,71,0.48157051282051283,0.30288461538461536
1630170,2023,555,247,228,99,0.5342342342342342,0.41081081081081083
1630171,2022,407,194,58,24,0.5061425061425061,0.14250614250614252
1630171,2023,293,140,33,23,0.5170648464163823,0.11262798634812286
1630172,2022,77,42,31,13,0.6298701298701299,0.4025974025974026
1630172,2023,604,278,138,58,0.5082781456953642,0.22847682119205298
1630173,2022,576,255,107,36,0.4739583333333333,0.1857638888888889
1630173,2023,381,185,64,30,0.5249343832020997,0.1679790026246719
1630174,2022,158,62,27,9,0.4208860759493671,0.17088607594936708
1630174,2023,502,217,85,39,0.4711155378486056,0.1693227091633466
1630175,2022,838,326,286,112,0.45584725536992843,0.3412887828162291
1630175,2023,567,256,218,101,0.5405643738977073,0.3844797178130511
1630176,2022,13,7,1,0,0.5384615384615384,0.07692307692307693
1630176,2023,7,1,2,0,0.14285714285714285,0.2857142857142857
1630177,2022,310,117,72,30,0.4258064516129032,0.23225806451612904
1630177,2023,239,94,86,29,0.45397489539748953,0.3598326359832636
1630178,2022,912,438,349,158,0.5668859649122807,0.3826754385964912
1630178,2023,852,413,314,134,0.5633802816901409,0.3685446009389671
1630179,2022,1,1,1,1,1.5,1.0
1630180,2022,1040,411,189,67,0.42740384615384613,0.18173076923076922
1630180,2023,682,285,122,41,0.4479472140762463,0.17888563049853373
1630181,2022,427,167,101,29,0.42505854800936765,0.23653395784543327
1630181,2023,208,90,54,21,0.4831730769230769,0.25961538461538464
1630182,2022,234,120,60,34,0.5854700854700855,0.2564102564102564
1630182,2023,363,194,48,24,0.5674931129476584,0.1322314049586777
1630183,2022,511,234,92,37,0.49412915851272016,0.18003913894324852
1630183,2023,644,332,125,62,0.5636645962732919,0.19409937888198758
1630184,2022,118,48,33,12,0.4576271186440678,0.2796610169491525
1630184,2023,88,40,26,13,0.5284090909090909,0.29545454545454547
1630186,2022,49,21,14,5,0.47959183673469385,0.2857142857142857
1630187,2022,6,3,1,1,0.5833333333333334,0.16666666666666666
1630188,2022,341,169,45,18,0.5219941348973607,0.13196480938416422
1630188,2023,423,196,57,33,0.5023640661938534,0.1347517730496454
1630190,2022,138,44,32,13,0.36594202898550726,0.2318840579710145
1630191,2022,460,235,115,50,0.5652173913043478,0.25
1630191,2023,351,156,46,23,0.4772079772079772,0.13105413105413105
1630192,2022,171,88,24,10,0.543859649122807,0.14035087719298245
1630192,2023,169,96,38,25,0.6420118343195266,0.22485207100591717
1630193,2022,692,269,324,127,0.4804913294797688,0.4682080924855491
1630193,2023,820,358,351,150,0.5280487804878049,0.42804878048780487
1630194,2022,80,47,12,4,0.6125,0.15
1630194,2023,176,101,31,17,0.6221590909090909,0.17613636363636365
1630195,2022,51,16,14,5,0.3627450980392157,0.27450980392156865
1630195,2023,15,2,2,0,0.13333333333333333,0.13333333333333333
1630197,2022,430,178,100,41,0.46162790697674416,0.23255813953488372
1630197,2023,242,103,55,22,0.47107438016528924,0.22727272727272727
1630198,2022,156,54,39,9,0.375,0.25
1630198,2023,484,216,124,55,0.503099173553719,0.256198347107438
1630199,2022,46,19,9,2,0.43478260869565216,0.1956521739130435
1630200,2022,291,141,98,55,0.5790378006872853,0.33676975945017185
1630200,2023,653,295,224,97,0.5260336906584993,0.3430321592649311
1630201,2022,182,71,74,25,0.45879120879120877,0.4065934065934066
1630201,2023,203,75,72,23,0.42610837438423643,0.35467980295566504
1630202,2022,330,140,90,42,0.48787878787878786,0.2727272727272727
1630202,2023,233,97,66,24,0.4678111587982833,0.2832618025751073
1630205,2022,297,146,72,36,0.5521885521885522,0.24242424242424243
1630205,2023,249,113,64,30,0.5140562248995983,0.2570281124497992
1630206,2022,38,16,11,5,0.4868421052631579,0.2894736842105263
1630206,2023,7,5,1,1,0.7857142857142857,0.14285714285714285
1630207,2022,1,0,1,0,0.0,1.0
1630208,2022,77,52,9,5,0.7077922077922078,0.11688311688311688
1630208,2023,294,185,66,34,0.6870748299319728,0.22448979591836735
1630209,2022,235,125,24,11,0.5553191489361702,0.10212765957446808
1630209,2023,26,16,1,1,0.6346153846153846,0.038461538461538464
1630210,2022,99,39,38,14,0.46464646464646464,0.3838383838383838
1630214,2022,200,89,48,23,0.5025,0.24
1630214,2023,261,160,56,34,0.6781609195402298,0.21455938697318008
1630215,2022,136,55,63,22,0.4852941176470588,0.4632352941176471
1630215,2023,32,15,13,5,0.546875,0.40625
1630216,2022,11,4,3,2,0.45454545454545453,0.2727272727272727
1630217,2022,984,458,370,164,0.5487804878048781,0.37601626016260165
1630217,2023,829,391,270,129,0.5494571773220748,0.32569360675512665
1630218,2022,12,1,6,0,0.08333333333333333,0.5
1630219,2022,51,25,8,5,0.5392156862745098,0.1568627450980392
1630219,2023,68,34,28,14,0.6029411764705882,0.4117647058823529
1630222,2022,15,7,2,0,0.4666666666666667,0.13333333333333333
1630224,2022,777,321,226,78,0.46332046332046334,0.2908622908622909
1630224,2023,1213,517,468,175,0.4983511953833471,0.38582028029678483
1630225,2022,24,6,3,1,0.2708333333333333,0.125
1630225,2023,19,3,1,1,0.18421052631578946,0.05263157894736842
1630227,2022,62,25,13,3,0.4274193548387097,0.20967741935483872
1630227,2023,218,75,38,13,0.3738532110091743,0.1743119266055046
1630228,2022,393,195,62,31,0.5356234096692112,0.15776081424936386
1630228,2023,440,232,82,40,0.5727272727272728,0.18636363636363637
1630230,2022,227,93,46,23,0.460352422907489,0.2026431718061674
1630230,2023,541,237,127,54,0.4879852125693161,0.23475046210720887
1630231,2022,449,240,35,20,0.5567928730512249,0.0779510022271715
1630231,2023,637,364,84,48,0.609105180533752,0.13186813186813187
1630233,2022,85,42,18,9,0.5470588235294118,0.21176470588235294
1630233,2023,66,37,5,2,0.5757575757575758,0.07575757575757576
1630235,2022,130,66,22,12,0.5538461538461539,0.16923076923076924
1630235,2023,56,24,25,14,0.5535714285714286,0.44642857142857145
1630237,2022,1,0,0,0,0.0,0.0
1630237,2023,280,129,26,10,0.4785714285714286,0.09285714285714286
1630238,2022,18,7,4,0,0.3888888888888889,0.2222222222222222
1630240,2022,167,64,43,14,0.4251497005988024,0.25748502994011974
1630240,2023,109,41,25,8,0.41284403669724773,0.22935779816513763
1630241,2022,18,5,8,3,0.3611111111111111,0.4444444444444444
1630241,2023,10,3,5,2,0.4,0.5
1630243,2022,29,12,11,7,0.5344827586206896,0.3793103448275862
1630243,2023,24,6,11,3,0.3125,0.4583333333333333
1630245,2022,460,251,108,66,0.6173913043478261,0.23478260869565218
1630245,2023,511,253,99,50,0.5440313111545988,0.19373776908023482
1630249,2022,167,68,34,17,0.45808383233532934,0.20359281437125748
1630249,2023,29,10,10,5,0.43103448275862066,0.3448275862068966
1630250,2022,10,1,2,0,0.1,0.2
1630250,2023,7,2,0,0,0.2857142857142857,0.0
1630256,2022,640,324,71,34,0.5328125,0.1109375
1630256,2023,210,102,34,9,0.5071428571428571,0.1619047619047619
1630257,2022,1,0,0,0,0.0,0.0
1630264,2022,103,59,14,10,0.6213592233009708,0.13592233009708737
1630264,2023,119,64,23,16,0.6050420168067226,0.19327731092436976
1630267,2022,277,101,65,25,0.40974729241877256,0.23465703971119134
1630267,2023,13,3,2,1,0.2692307692307692,0.15384615384615385
1630270,2022,10,2,1,0,0.2,0.1
1630270,2023,10,5,2,1,0.55,0.2
1630271,2022,16,6,4,3,0.46875,0.25
1630273,2022,14,6,1,0,0.42857142857142855,0.07142857142857142
1630284,2023,100,43,27,11,0.485,0.27
1630285,2022,52,19,5,0,0.36538461538461536,0.09615384615384616
1630286,2022,6,3,1,1,0.5833333333333334,0.16666666666666666
1630288,2022,25,8,8,4,0.4,0.32
1630288,2023,38,15,14,4,0.4473684210526316,0.3684210526315789
1630296,2022,57,27,10,4,0.5087719298245614,0.17543859649122806
1630306,2022,4,1,2,1,0.375,0.5
1630314,2022,265,97,87,29,0.4207547169811321,0.3283018867924528
1630322,2022,175,71,23,9,0.43142857142857144,0.13142857142857142
1630322,2023,162,64,23,12,0.43209876543209874,0.1419753086419753
1630346,2022,5,1,0,0,0.2,0.0
1630346,2023,93,37,15,5,0.42473118279569894,0.16129032258064516
1630466,2022,12,7,1,1,0.625,0.08333333333333333
1630525,2022,1,0,0,0,0.0,0.0
1630526,2022,292,118,48,22,0.4417808219178082,0.1643835616438356
1630526,2023,239,104,47,24,0.48535564853556484,0.19665271966527198
1630527,2022,268,103,93,34,0.44776119402985076,0.34701492537313433
1630527,2023,110,47,45,18,0.509090909090909,0.4090909090909091
1630528,2022,425,194,110,44,0.508235294117647,0.25882352941176473
1630528,2023,294,134,77,34,0.5136054421768708,0.2619047619047619
1630529,2022,512,254,58,28,0.5234375,0.11328125
1630529,2023,444,211,74,39,0.5191441441441441,0.16666666666666666
1630530,2022,237,88,18,7,0.3860759493670886,0.0759493670886076
1630530,2023,739,361,74,32,0.510148849797023,0.10013531799729364
1630531,2022,1,1,0,0,1.0,0.0
1630531,2023,34,17,12,7,0.6029411764705882,0.35294117647058826
1630532,2022,831,384,175,80,0.5102286401925391,0.21058965102286403
1630532,2023,1051,506,295,126,0.5413891531874405,0.28068506184586106
1630533,2022,369,167,82,30,0.4932249322493225,0.2222222222222222
1630533,2023,164,71,42,19,0.49085365853658536,0.25609756097560976
1630534,2023,374,159,57,22,0.45454545454545453,0.15240641711229946
1630535,2022,185,78,29,9,0.44594594594594594,0.15675675675675677
1630535,2023,24,9,3,1,0.3958333333333333,0.125
1630536,2022,10,3,3,0,0.3,0.3
1630537,2022,584,251,201,75,0.4940068493150685,0.3441780821917808
1630537,2023,293,111,100,35,0.43856655290102387,0.3412969283276451
1630538,2022,516,211,175,72,0.4786821705426357,0.3391472868217054
1630538,2023,537,208,208,79,0.46089385474860334,0.38733705772811916
1630539,2022,14,9,0,0,0.6428571428571429,0.0
1630539,2023,118,66,11,1,0.5635593220338984,0.09322033898305085
1630540,2022,96,30,35,12,0.375,0.3645833333333333
1630540,2023,194,70,45,12,0.3917525773195876,0.23195876288659795
1630541,2022,158,66,20,7,0.439873417721519,0.12658227848101267
1630541,2023,186,90,24,15,0.5241935483870968,0.12903225806451613
1630543,2022,199,113,46,23,0.6256281407035176,0.23115577889447236
1630543,2023,273,152,75,34,0.6190476190476191,0.27472527472527475
1630544,2022,549,216,233,98,0.48269581056466304,0.424408014571949
1630544,2023,497,195,248,93,0.4859154929577465,0.49899396378269617
1630547,2022,132,47,33,12,0.4015151515151515,0.25
1630547,2023,181,65,60,20,0.4143646408839779,0.3314917127071823
1630548,2023,97,31,31,14,0.3917525773195876,0.31958762886597936
1630549,2022,124,71,48,23,0.6653225806451613,0.3870967741935484
1630549,2023,146,81,45,24,0.636986301369863,0.3082191780821918
1630550,2022,55,24,6,4,0.4727272727272727,0.10909090909090909
1630550,2023,213,85,25,9,0.42018779342723006,0.11737089201877934
1630551,2022,64,28,12,8,0.5,0.1875
1630551,2023,13,3,3,1,0.2692307692307692,0.23076923076923078
1630552,2022,38,21,6,2,0.5789473684210527,0.15789473684210525
1630552,2023,309,149,55,28,0.5275080906148867,0.1779935275080906
1630553,2022,263,92,81,25,0.3973384030418251,0.30798479087452474
1630553,2023,164,61,55,20,0.4329268292682927,0.3353658536585366
1630554,2023,38,17,10,6,0.5263157894736842,0.2631578947368421
1630555,2022,6,1,2,0,0.16666666666666666,0.3333333333333333
1630556,2022,218,91,41,19,0.4610091743119266,0.18807339449541285
1630556,2023,89,35,11,3,0.4101123595505618,0.12359550561797752
1630557,2022,480,220,80,47,0.5072916666666667,0.16666666666666666
1630557,2023,505,249,71,38,0.5306930693069307,0.1405940594059406
1630558,2022,787,335,304,118,0.5006353240152478,0.386277001270648
1630558,2023,366,165,114,51,0.5204918032786885,0.3114754098360656
1630559,2022,288,131,72,37,0.5190972222222222,0.25
1630559,2023,435,229,135,68,0.6045977011494252,0.3103448275862069
1630560,2022,405,180,199,91,0.5567901234567901,0.49135802469135803
1630560,2023,358,146,193,75,0.5125698324022346,0.5391061452513967
1630561,2022,91,31,18,3,0.35714285714285715,0.1978021978021978
1630561,2023,65,31,13,6,0.5230769230769231,0.2
1630563,2022,204,75,51,19,0.41421568627450983,0.25
1630563,2023,26,9,8,5,0.4423076923076923,0.3076923076923077
1630565,2022,2,0,1,0,0.0,0.5
1630567,2022,871,432,190,91,0.5482204362801377,0.21814006888633755
1630567,2023,940,431,207,69,0.4952127659574468,0.22021276595744682
1630568,2022,143,64,18,8,0.4755244755244755,0.1258741258741259
1630568,2023,104,58,10,6,0.5865384615384616,0.09615384615384616
1630570,2022,248,133,59,37,0.6108870967741935,0.23790322580645162
1630570,2023,306,173,87,52,0.6503267973856209,0.28431372549019607
1630572,2022,115,57,25,12,0.5478260869565217,0.21739130434782608
1630572,2023,204,84,42,20,0.46078431372549017,0.20588235294117646
1630573,2022,46,20,8,7,0.5108695652173914,0.17391304347826086
1630573,2023,376,174,39,21,0.49069148936170215,0.10372340425531915
1630577,2023,105,46,20,11,0.49047619047619045,0.19047619047619047
1630578,2022,423,205,63,30,0.5200945626477541,0.14893617021276595
1630578,2023,722,402,137,65,0.6018005540166205,0.18975069252077562
1630579,2022,50,35,6,3,0.73,0.12
1630579,2023,96,75,13,7,0.8177083333333334,0.13541666666666666
1630580,2022,48,20,12,3,0.4479166666666667,0.25
1630580,2023,11,3,0,0,0.2727272727272727,0.0
1630581,2022,596,249,153,65,0.47231543624161076,0.25671140939597314
1630581,2023,1045,501,254,114,0.5339712918660288,0.2430622009569378
1630582,2022,16,5,1,0,0.3125,0.0625
1630583,2022,123,48,34,12,0.43902439024390244,0.2764227642276423
1630583,2023,447,207,64,30,0.4966442953020134,0.14317673378076062
1630585,2022,18,5,6,2,0.3333333333333333,0.3333333333333333
1630586,2022,33,14,3,2,0.45454545454545453,0.09090909090909091
1630586,2023,149,70,34,16,0.5234899328859061,0.22818791946308725
1630587,2022,81,35,11,5,0.46296296296296297,0.13580246913580246
1630587,2023,250,105,50,22,0.464,0.2
1630589,2022,4,1,2,0,0.25,0.5
1630590,2023,10,4,1,0,0.4,0.1
1630591,2022,517,183,156,46,0.3984526112185687,0.30174081237911027
1630591,2023,389,165,117,47,0.4845758354755784,0.30077120822622105
1630593,2022,2,1,2,1,0.75,1.0
1630593,2023,89,42,38,14,0.550561797752809,0.42696629213483145
1630595,2022,940,388,272,106,0.46914893617021275,0.28936170212765955
1630595,2023,169,71,70,32,0.514792899408284,0.41420118343195267
1630596,2022,748,374,117,42,0.5280748663101604,0.15641711229946523
1630596,2023,802,445,115,64,0.5947630922693267,0.1433915211970075
1630598,2022,336,156,50,23,0.49851190476190477,0.1488095238095238
1630598,2023,344,176,69,37,0.565406976744186,0.2005813953488372
1630600,2023,21,12,3,2,0.6190476190476191,0.14285714285714285
1630602,2022,26,7,5,1,0.28846153846153844,0.19230769230769232
1630605,2022,1,0,0,0,0.0,0.0
1630606,2022,59,19,18,4,0.3559322033898305,0.3050847457627119
1630612,2022,18,6,8,2,0.3888888888888889,0.4444444444444444
1630613,2022,418,168,103,38,0.4473684210526316,0.24641148325358853
1630613,2023,207,77,85,36,0.45893719806763283,0.4106280193236715
1630620,2023,12,5,1,1,0.4583333333333333,0.08333333333333333
1630624,2022,2,0,0,0,0.0,0.0
1630625,2022,190,80,67,23,0.48157894736842105,0.3526315789473684
1630625,2023,126,53,39,15,0.4801587301587302,0.30952380952380953
1630631,2022,254,115,75,44,0.5393700787401575,0.2952755905511811
1630631,2023,450,189,100,38,0.4622222222222222,0.2222222222222222
